VariableCode,VariableName,SampleRegimen,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay,PercentFlagged,PercentImputed
abs254,UV Absorbance at 254nm,grab-nonsensor,unitless,109,2005-06-03T00:00:00Z,2006-06-23T00:00:00Z,0.3,0,44.04
Al,Aluminum,grab-nonsensor,mg/l,109,2005-06-03T00:00:00Z,2006-06-23T00:00:00Z,0.3,0,45.87
Ca,Calcium,grab-nonsensor,mg/L,109,2005-06-03T00:00:00Z,2006-06-23T00:00:00Z,0.3,0,44.95
Cl,Chloride,grab-nonsensor,mg/L,109,2005-06-03T00:00:00Z,2006-06-23T00:00:00Z,0.3,0,44.04
DIC,Dissolved Inorganic Carbon,grab-nonsensor,mg/L,109,2005-06-03T00:00:00Z,2006-06-23T00:00:00Z,0.3,0,44.04
DOC,Dissolved Organic Carbon,grab-nonsensor,mg/L,109,2005-06-03T00:00:00Z,2006-06-23T00:00:00Z,0.3,0,44.04
DON,Dissolved Organic Nitrogen,grab-nonsensor,mg/L,109,2005-06-03T00:00:00Z,2006-06-23T00:00:00Z,0.3,0,44.04
K,Potassium,grab-nonsensor,mg/L,109,2005-06-03T00:00:00Z,2006-06-23T00:00:00Z,0.3,0,44.04
Mg,Magnesium,grab-nonsensor,mg/L,109,2005-06-03T00:00:00Z,2006-06-23T00:00:00Z,0.3,0,44.04
Na,Sodium,grab-nonsensor,mg/L,91,2005-06-04T00:00:00Z,2006-06-23T00:00:00Z,0.2,0,38.46
NO3_N,Nitrate-N,grab-nonsensor,mg/L,109,2005-06-03T00:00:00Z,2006-06-23T00:00:00Z,0.3,0,44.04
pH,pH,grab-nonsensor,unitless,109,2005-06-03T00:00:00Z,2006-06-23T00:00:00Z,0.3,0,44.04
SO4_S,Sulfate-S,grab-nonsensor,mg/L,109,2005-06-03T00:00:00Z,2006-06-23T00:00:00Z,0.3,0,44.04
spCond,Specific Conductivity,grab-nonsensor,uS/cm,92,2005-06-03T00:00:00Z,2006-06-23T00:00:00Z,0.2,0,34.78
TDN,Total Dissolved Nitrogen,grab-nonsensor,mg/L,109,2005-06-03T00:00:00Z,2006-06-23T00:00:00Z,0.3,0,44.04
