VariableCode,VariableName,SampleRegimen,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay,PercentFlagged,PercentImputed
discharge,Discharge,installed-sensor,L/s,2375,1989-06-05T00:00:00Z,2019-09-11T00:00:00Z,0.2,0,0.55
BPC,Benthic Particulate Carbon,grab-nonsensor,mg/cm2,679,1994-06-21T00:00:00Z,2016-08-04T00:00:00Z,0.1,5.3,92.05
BPN,Benthic Particulate Nitrogen,grab-nonsensor,mg/cm2,637,1994-06-21T00:00:00Z,2016-08-04T00:00:00Z,0.1,5.65,91.99
BPP,Benthic Particulate Phosphorus,grab-nonsensor,mg/cm2,661,1994-06-21T00:00:00Z,2017-08-24T00:00:00Z,0.1,11.65,91.53
Ca,Calcium,grab-nonsensor,mg/L,403,1989-08-04T00:00:00Z,2017-08-25T00:00:00Z,0,34,91.07
CHL,Chlorophyll,grab-nonsensor,mg/L,522,2004-06-22T00:00:00Z,2017-08-25T00:00:00Z,0.1,0,92.72
Cl,Chloride,grab-nonsensor,mg/L,555,1989-07-07T00:00:00Z,2017-08-25T00:00:00Z,0.1,18.38,91.71
DOC,Dissolved Organic Carbon,grab-nonsensor,mg/L,718,1994-08-06T00:00:00Z,2017-08-25T00:00:00Z,0.1,41.36,90.81
E_pheophy,Epilithic Phaeophytin,grab-nonsensor,mg/cm2,561,2004-06-22T00:00:00Z,2017-08-24T00:00:00Z,0.1,0,92.87
ECHL_A,Epilithic Chlorophyll a,grab-nonsensor,mg/cm2,579,2004-06-22T00:00:00Z,2017-08-24T00:00:00Z,0.1,0,92.92
K,Potassium,grab-nonsensor,mg/L,403,1989-08-04T00:00:00Z,2017-08-25T00:00:00Z,0,47.64,91.07
Mg,Magnesium,grab-nonsensor,mg/L,403,1989-08-04T00:00:00Z,2017-08-25T00:00:00Z,0,34,91.07
Na,Sodium,grab-nonsensor,mg/L,403,1989-08-04T00:00:00Z,2017-08-25T00:00:00Z,0,34.24,91.07
NH4_N,Ammonium-N,grab-nonsensor,mg/L,1050,1989-06-27T00:00:00Z,2017-08-25T00:00:00Z,0.1,2.1,89.05
NO3_NO2_N,Nitrate-N and nitrite-N,grab-nonsensor,mg/L,1241,1989-06-27T00:00:00Z,2017-08-25T00:00:00Z,0.1,0.08,89.69
pH,pH,grab-nonsensor,unitless,773,1994-06-25T00:00:00Z,2017-08-25T00:00:00Z,0.1,7.12,90.3
pheophy,Sestonic Phaeophytin,grab-nonsensor,mg/l,522,2004-06-22T00:00:00Z,2017-08-25T00:00:00Z,0.1,0,92.72
SO4_S,Sulfate-S,grab-nonsensor,mg/L,555,1989-07-07T00:00:00Z,2017-08-25T00:00:00Z,0.1,18.38,91.71
spCond,Specific Conductivity,grab-nonsensor,uS/cm,812,1994-06-25T00:00:00Z,2017-08-25T00:00:00Z,0.1,6.65,90.76
SRP,Soluble Reactive Phosphorus,grab-nonsensor,mg/L,1136,1989-06-27T00:00:00Z,2017-08-25T00:00:00Z,0.1,4.14,89.96
T_ECHL,Epilithic Total Chlorophyll,grab-nonsensor,mg/cm2,1012,1990-08-08T00:00:00Z,2015-08-05T00:00:00Z,0.1,1.98,92.69
TCHL,Sestonic Total Chlorophyll,grab-nonsensor,mg/l,964,1991-06-15T00:00:00Z,2015-08-05T00:00:00Z,0.1,0,89.73
