VariableCode,VariableName,SampleRegimen,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay,PercentFlagged,PercentImputed
discharge,Discharge,installed-sensor,L/s,2375,1989-06-05T00:00:00Z,2019-09-11T00:00:00Z,0.2,0,0.55
BPC,Benthic Particulate Carbon,grab-nonsensor,mg/cm2,625,1994-06-21T00:00:00Z,2016-08-04T00:00:00Z,0.1,9.6,91.36
BPN,Benthic Particulate Nitrogen,grab-nonsensor,mg/cm2,583,1994-06-21T00:00:00Z,2016-08-04T00:00:00Z,0.1,13.21,91.25
BPP,Benthic Particulate Phosphorus,grab-nonsensor,mg/cm2,698,1994-06-21T00:00:00Z,2017-08-24T00:00:00Z,0.1,5.44,91.69
Ca,Calcium,grab-nonsensor,mg/L,317,1990-06-23T00:00:00Z,1996-08-13T00:00:00Z,0.1,64.35,83.91
CHL,Chlorophyll,grab-nonsensor,mg/L,577,2004-06-22T00:00:00Z,2017-08-25T00:00:00Z,0.1,0,92.89
Cl,Chloride,grab-nonsensor,mg/L,358,1991-06-14T00:00:00Z,2007-08-02T00:00:00Z,0.1,24.02,84.36
DOC,Dissolved Organic Carbon,grab-nonsensor,mg/L,619,1994-08-06T00:00:00Z,2017-08-25T00:00:00Z,0.1,32.96,90.31
E_pheophy,Epilithic Phaeophytin,grab-nonsensor,mg/cm2,579,2004-06-22T00:00:00Z,2017-08-24T00:00:00Z,0.1,0,92.92
ECHL_A,Epilithic Chlorophyll a,grab-nonsensor,mg/cm2,579,2004-06-22T00:00:00Z,2017-08-24T00:00:00Z,0.1,0,92.92
K,Potassium,grab-nonsensor,mg/L,317,1990-06-23T00:00:00Z,1996-08-13T00:00:00Z,0.1,64.35,83.91
Mg,Magnesium,grab-nonsensor,mg/L,317,1990-06-23T00:00:00Z,1996-08-13T00:00:00Z,0.1,64.35,83.91
Na,Sodium,grab-nonsensor,mg/L,317,1990-06-23T00:00:00Z,1996-08-13T00:00:00Z,0.1,64.35,83.91
NH4_N,Ammonium-N,grab-nonsensor,mg/L,1145,1989-06-27T00:00:00Z,2017-08-25T00:00:00Z,0.1,1.92,89.43
NO3_NO2_N,Nitrate-N and nitrite-N,grab-nonsensor,mg/L,1310,1989-06-27T00:00:00Z,2017-08-25T00:00:00Z,0.1,0.08,89.85
pH,pH,grab-nonsensor,unitless,881,1994-06-25T00:00:00Z,2017-08-25T00:00:00Z,0.1,6.02,90.81
pheophy,Sestonic Phaeophytin,grab-nonsensor,mg/l,509,2004-06-22T00:00:00Z,2017-08-25T00:00:00Z,0.1,0,92.34
SO4_S,Sulfate-S,grab-nonsensor,mg/L,358,1991-06-14T00:00:00Z,2007-08-02T00:00:00Z,0.1,24.02,84.36
spCond,Specific Conductivity,grab-nonsensor,uS/cm,864,1994-06-25T00:00:00Z,2017-08-25T00:00:00Z,0.1,4.17,90.86
SRP,Soluble Reactive Phosphorus,grab-nonsensor,mg/L,1186,1989-07-01T00:00:00Z,2017-08-25T00:00:00Z,0.1,3.96,90.22
T_ECHL,Epilithic Total Chlorophyll,grab-nonsensor,mg/cm2,1072,1990-08-08T00:00:00Z,2015-08-05T00:00:00Z,0.1,0,92.72
TCHL,Sestonic Total Chlorophyll,grab-nonsensor,mg/l,1052,1991-06-15T00:00:00Z,2015-08-05T00:00:00Z,0.1,0,90.02
TDN,Total Dissolved Nitrogen,grab-nonsensor,mg/L,734,1994-08-06T00:00:00Z,2017-08-25T00:00:00Z,0.1,26.16,90.33
TDP,Total Dissolved Phosphorus,grab-nonsensor,mg/L,858,1994-08-06T00:00:00Z,2017-08-25T00:00:00Z,0.1,24.24,91.26
temp,Water Temperature,grab-nonsensor,degrees C,901,1994-06-25T00:00:00Z,2017-08-25T00:00:00Z,0.1,4.55,90.9
TPC,Total Particulate Carbon,grab-nonsensor,mg/L,322,1994-07-14T00:00:00Z,2010-08-10T00:00:00Z,0.1,0,90.06
TPN,Total Particulate Nitrogen,grab-nonsensor,mg/L,322,1994-07-14T00:00:00Z,2010-08-10T00:00:00Z,0.1,0,90.06
TPP,Total Particulate Phosphorus,grab-nonsensor,mg/L,679,1994-07-14T00:00:00Z,2017-08-25T00:00:00Z,0.1,15.17,91.02
BPC,Benthic Particulate Carbon,grab-nonsensor,mg/cm2,577,1994-08-12T00:00:00Z,2016-08-04T00:00:00Z,0.1,10.4,91.51
BPN,Benthic Particulate Nitrogen,grab-nonsensor,mg/cm2,535,1994-08-12T00:00:00Z,2016-08-04T00:00:00Z,0.1,14.39,91.4
BPP,Benthic Particulate Phosphorus,grab-nonsensor,mg/cm2,650,1994-08-12T00:00:00Z,2017-08-24T00:00:00Z,0.1,5.85,91.85
Ca,Calcium,grab-nonsensor,mg/L,292,1990-06-23T00:00:00Z,1996-08-13T00:00:00Z,0.1,64.38,84.59
Cl,Chloride,grab-nonsensor,mg/L,333,1991-06-14T00:00:00Z,2007-08-02T00:00:00Z,0.1,21.02,84.98
DOC,Dissolved Organic Carbon,grab-nonsensor,mg/L,607,1994-08-06T00:00:00Z,2017-08-25T00:00:00Z,0.1,32.62,90.44
