Network,Domain,SiteCode,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay
LTER,Baltimore,BARN,mg/L,13864,1998-12-05T00:00:00Z,2019-01-15T00:00:00Z,1.9
LTER,Baltimore,DRKR,mg/L,6566,1998-11-25T00:00:00Z,2017-03-09T00:00:00Z,1
LTER,Baltimore,GF5,mg/L,520,1999-04-06T00:00:00Z,2000-09-06T00:00:00Z,1
LTER,Baltimore,GFCP,mg/L,2828,1998-10-16T00:00:00Z,2019-01-11T00:00:00Z,0.4
LTER,Baltimore,GFGB,mg/L,14074,1998-10-16T00:00:00Z,2019-01-15T00:00:00Z,1.9
LTER,Baltimore,GFGL,mg/L,13780,1998-10-16T00:00:00Z,2019-01-15T00:00:00Z,1.9
LTER,Baltimore,GFVN,mg/L,9222,1998-10-16T00:00:00Z,2019-01-15T00:00:00Z,1.2
LTER,Baltimore,HH,mg/L,508,1999-04-06T00:00:00Z,2000-08-25T00:00:00Z,1
LTER,Baltimore,HLB,mg/L,443,1999-06-24T00:00:00Z,2000-09-08T00:00:00Z,1
LTER,Baltimore,JBHH,mg/L,3642,2003-08-20T00:00:00Z,2010-05-12T00:00:00Z,1.5
LTER,Baltimore,JBNW,mg/L,1369,2003-08-20T00:00:00Z,2010-06-09T00:00:00Z,0.6
LTER,Baltimore,JBON,mg/L,1501,2003-08-20T00:00:00Z,2010-05-12T00:00:00Z,0.6
LTER,Baltimore,MAWI,mg/L,37,2004-04-07T00:00:00Z,2013-04-04T00:00:00Z,0
LTER,Baltimore,MCDN,mg/L,11166,1999-12-10T00:00:00Z,2018-05-04T00:00:00Z,1.7
LTER,Baltimore,POBR,mg/L,14313,1998-10-16T00:00:00Z,2019-01-15T00:00:00Z,1.9
LTER,Baltimore,RGHT,mg/L,1483,1999-02-26T00:00:00Z,2017-01-13T00:00:00Z,0.2
LTER,Baltimore,RR1,mg/L,508,1999-04-06T00:00:00Z,2000-08-25T00:00:00Z,1
LTER,Baltimore,RR2,mg/L,508,1999-04-06T00:00:00Z,2000-08-25T00:00:00Z,1
LTER,Baltimore,SL1,mg/L,522,1999-04-06T00:00:00Z,2000-09-08T00:00:00Z,1
LTER,Baltimore,SL2,mg/L,522,1999-04-06T00:00:00Z,2000-09-08T00:00:00Z,1
LTER,Bonanza Creek,boston_creek,mg/L,109,2005-06-03T00:00:00Z,2006-06-23T00:00:00Z,0.3
LTER,Bonanza Creek,C2,mg/L,3545,2002-05-14T00:00:00Z,2018-08-14T00:00:00Z,0.6
LTER,Bonanza Creek,C3,mg/L,3544,2001-08-24T00:00:00Z,2018-08-14T00:00:00Z,0.6
LTER,Bonanza Creek,C4,mg/L,3432,2001-07-20T00:00:00Z,2018-08-14T00:00:00Z,0.6
LTER,Bonanza Creek,CB,mg/L,1660,2002-05-21T00:00:00Z,2018-06-19T00:00:00Z,0.3
LTER,Bonanza Creek,CJ,mg/L,2173,2002-05-14T00:00:00Z,2018-08-28T00:00:00Z,0.4
LTER,Bonanza Creek,P6,mg/L,1656,2002-05-21T00:00:00Z,2018-08-14T00:00:00Z,0.3
LTER,Bonanza Creek,PC,mg/L,1942,2002-05-28T00:00:00Z,2018-08-28T00:00:00Z,0.3
LTER,Bonanza Creek,PJ,mg/L,2171,2002-05-14T00:00:00Z,2018-08-28T00:00:00Z,0.4
LTER,HBEF,w1,mg/L,68937,1969-12-17T00:00:00Z,2019-05-29T00:00:00Z,3.8
LTER,HBEF,w2,mg/L,72219,1964-04-07T00:00:00Z,2019-05-29T00:00:00Z,3.6
LTER,HBEF,w3,mg/L,68821,1969-12-17T00:00:00Z,2019-05-29T00:00:00Z,3.8
LTER,HBEF,w4,mg/L,73685,1965-06-08T00:00:00Z,2019-05-29T00:00:00Z,3.7
LTER,HBEF,w5,mg/L,68501,1969-12-17T00:00:00Z,2019-05-29T00:00:00Z,3.8
LTER,HBEF,w6,mg/L,74405,1964-03-17T00:00:00Z,2019-05-29T00:00:00Z,3.7
LTER,HBEF,w7,mg/L,54889,1969-12-17T00:00:00Z,2019-05-29T00:00:00Z,3
LTER,HBEF,w8,mg/L,54817,1969-12-17T00:00:00Z,2019-05-29T00:00:00Z,3
LTER,HBEF,w9,mg/L,51889,1969-12-17T00:00:00Z,2019-05-29T00:00:00Z,2.9
LTER,H. J. Andrews,GSLOOK,mg/L,39362,1968-10-21T00:00:00Z,2019-05-21T00:00:00Z,2.1
LTER,H. J. Andrews,GSMACK,mg/L,85200,1968-10-21T00:00:00Z,2019-05-22T00:00:00Z,4.6
LTER,H. J. Andrews,GSMACK,mg/L,85200,1968-10-21T00:00:00Z,2019-05-22T00:00:00Z,4.6
LTER,H. J. Andrews,GSWS01,mg/L,40632,1968-10-21T00:00:00Z,2019-05-21T00:00:00Z,2.2
LTER,H. J. Andrews,GSWS02,mg/L,56288,1968-10-21T00:00:00Z,2019-05-21T00:00:00Z,3
LTER,H. J. Andrews,GSWS03,mg/L,29238,1968-10-21T00:00:00Z,2017-04-05T00:00:00Z,1.7
LTER,H. J. Andrews,GSWS06,mg/L,40594,1968-10-21T00:00:00Z,2019-05-22T00:00:00Z,2.2
LTER,H. J. Andrews,GSWS07,mg/L,40882,1968-10-21T00:00:00Z,2019-05-22T00:00:00Z,2.2
LTER,H. J. Andrews,GSWS08,mg/L,45995,1968-10-21T00:00:00Z,2019-05-22T00:00:00Z,2.5
LTER,H. J. Andrews,GSWS09,mg/L,47487,1968-10-09T00:00:00Z,2019-05-21T00:00:00Z,2.6
LTER,H. J. Andrews,GSWS10,mg/L,47611,1968-10-09T00:00:00Z,2019-05-21T00:00:00Z,2.6
LTER,H. J. Andrews,GSWSMA,mg/L,29238,1968-10-21T00:00:00Z,2017-04-05T00:00:00Z,1.7
LTER,H. J. Andrews,GSWSMC,mg/L,29238,1968-10-21T00:00:00Z,2017-04-05T00:00:00Z,1.7
LTER,H. J. Andrews,GSWSMF,mg/L,29238,1968-10-21T00:00:00Z,2017-04-05T00:00:00Z,1.7
LTER,Konza,HIKX,mg/L,8969,1991-04-28T00:00:00Z,2019-01-01T00:00:00Z,0.9
LTER,Konza,HOKN,mg/L,4426,1991-04-27T00:00:00Z,2019-01-01T00:00:00Z,0.4
LTER,Konza,KZFL,mg/L,535,1998-03-03T00:00:00Z,1999-08-19T00:00:00Z,1
LTER,Konza,N01B,mg/L,62694,1982-06-14T00:00:00Z,2019-01-01T00:00:00Z,4.7
LTER,Konza,N01B,mg/L,62694,1982-06-14T00:00:00Z,2019-01-01T00:00:00Z,4.7
LTER,Konza,N02B,mg/L,57204,1982-06-14T00:00:00Z,2019-01-01T00:00:00Z,4.3
LTER,Konza,N02B,mg/L,57204,1982-06-14T00:00:00Z,2019-01-01T00:00:00Z,4.3
LTER,Konza,N04D,mg/L,32736,1982-06-14T00:00:00Z,2019-01-01T00:00:00Z,2.5
LTER,Konza,N20B,mg/L,23612,1982-06-14T00:00:00Z,2018-12-28T00:00:00Z,1.8
LTER,Konza,NFKC,mg/L,2443,1991-04-19T00:00:00Z,2019-01-01T00:00:00Z,0.2
LTER,Konza,SFKC,mg/L,2783,1991-04-28T00:00:00Z,2019-01-01T00:00:00Z,0.3
LTER,Konza,SHAN,mg/L,1075,2009-05-02T00:00:00Z,2017-06-22T00:00:00Z,0.4
LTER,Konza,TUBE,mg/L,1544,1996-10-08T00:00:00Z,2006-09-14T00:00:00Z,0.4
LTER,McMurdo Dry Valleys,adams_weir,mg/L,97,2011-02-03T00:00:00Z,2014-01-30T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,aiken_f5,mg/L,772,1993-12-23T00:00:00Z,2014-01-20T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,andrsn_h1,mg/L,1639,1993-12-01T00:00:00Z,2014-01-22T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,andrws_mouth,mg/L,80,1995-01-02T00:00:00Z,2008-01-15T00:00:00Z,0
LTER,McMurdo Dry Valleys,bartlt_mouth,mg/L,112,1994-01-05T00:00:00Z,2009-12-17T00:00:00Z,0
LTER,McMurdo Dry Valleys,bohner_b5,mg/L,40,2012-12-06T00:00:00Z,2013-01-14T00:00:00Z,1
LTER,McMurdo Dry Valleys,bohnr_lower,mg/L,76,1994-01-21T00:00:00Z,2000-12-22T00:00:00Z,0
LTER,McMurdo Dry Valleys,bohnr_mouth,mg/L,148,2002-01-13T00:00:00Z,2014-01-29T00:00:00Z,0
LTER,McMurdo Dry Valleys,bowles_mouth,mg/L,714,1993-12-17T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,bowles_mouth,mg/L,714,1993-12-17T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,canada_f1,mg/L,1457,1993-12-03T00:00:00Z,2014-01-23T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,common_c1,mg/L,1386,1993-12-03T00:00:00Z,2014-01-28T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,crescent_f8,mg/L,721,1994-01-26T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,delta_f10,mg/L,914,1994-01-26T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,garwood_blwconf,mg/L,21,2009-12-31T00:00:00Z,2010-01-20T00:00:00Z,1
LTER,McMurdo Dry Valleys,garwood_flats,mg/L,21,2009-12-31T00:00:00Z,2010-01-20T00:00:00Z,1
LTER,McMurdo Dry Valleys,green_f9,mg/L,1301,1994-01-26T00:00:00Z,2014-01-24T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,harnish_f11,mg/L,10,1996-12-26T00:00:00Z,2013-01-20T00:00:00Z,0
LTER,McMurdo Dry Valleys,harnish_f7,mg/L,460,1995-12-28T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,house_h2,mg/L,670,1993-12-02T00:00:00Z,2014-01-22T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,huey_f2,mg/L,456,1993-12-24T00:00:00Z,2014-01-23T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,lawson_b3,mg/L,934,1993-12-03T00:00:00Z,2014-01-29T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,lostseal_f3,mg/L,1325,1993-12-15T00:00:00Z,2014-01-20T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,lyons_b4,mg/L,647,1993-12-03T00:00:00Z,2014-01-29T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,lyons_trib,mg/L,22,2010-12-27T00:00:00Z,2014-01-29T00:00:00Z,0
LTER,McMurdo Dry Valleys,mariah_mouth,mg/L,332,1993-12-30T00:00:00Z,2014-01-24T00:00:00Z,0
LTER,McMurdo Dry Valleys,mason_mouth,mg/L,63,1995-01-07T00:00:00Z,2008-01-04T00:00:00Z,0
LTER,McMurdo Dry Valleys,mckay_mouth,mg/L,482,1994-01-11T00:00:00Z,2013-01-11T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,mcknight_mouth,mg/L,364,1993-12-23T00:00:00Z,2014-01-20T00:00:00Z,0
LTER,McMurdo Dry Valleys,onyx_lwright,mg/L,1073,1996-01-23T00:00:00Z,2014-01-28T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,onyx_vnda,mg/L,987,1996-01-23T00:00:00Z,2014-01-28T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,priscu_b1,mg/L,738,1993-12-15T00:00:00Z,2014-01-06T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,red_bfalls,mg/L,637,1993-12-03T00:00:00Z,2014-01-06T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,santafe_b2,mg/L,986,1993-12-03T00:00:00Z,2014-01-29T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,sharp_mouth,mg/L,202,1994-01-05T00:00:00Z,2014-01-29T00:00:00Z,0
LTER,McMurdo Dry Valleys,vguerard_f6,mg/L,890,1994-01-02T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,vguerard_upper,mg/L,138,1995-12-28T00:00:00Z,2014-01-19T00:00:00Z,0
LTER,McMurdo Dry Valleys,vincent_mouth,mg/L,45,1994-12-28T00:00:00Z,2009-12-17T00:00:00Z,0
LTER,McMurdo Dry Valleys,wharton_mouth,mg/L,525,1994-01-11T00:00:00Z,2013-01-11T00:00:00Z,0.1
LTER,Niwot,ALBION,mg/L,17175,1985-03-29T00:00:00Z,2018-10-04T00:00:00Z,1.4
