Network,Domain,SiteCode,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay
LTER,Bonanza Creek,C4,mg/L,3446,2001-07-20T00:00:00Z,2018-08-14T00:00:00Z,0.6
LTER,Bonanza Creek,CB,mg/L,1674,2002-05-21T00:00:00Z,2018-06-19T00:00:00Z,0.3
LTER,Bonanza Creek,CJ,mg/L,2150,2002-05-14T00:00:00Z,2018-08-28T00:00:00Z,0.4
LTER,Bonanza Creek,P6,mg/L,1662,2002-05-21T00:00:00Z,2018-08-14T00:00:00Z,0.3
LTER,Bonanza Creek,PC,mg/L,1949,2002-05-28T00:00:00Z,2018-08-28T00:00:00Z,0.3
LTER,Bonanza Creek,PJ,mg/L,2124,2002-05-14T00:00:00Z,2018-08-28T00:00:00Z,0.4
LTER,HBEF,w1,mg/L,25526,1987-05-04T00:00:00Z,2019-05-29T00:00:00Z,2.2
LTER,HBEF,w2,mg/L,25230,1987-05-04T00:00:00Z,2019-05-29T00:00:00Z,2.2
LTER,HBEF,w3,mg/L,25522,1987-05-04T00:00:00Z,2019-05-29T00:00:00Z,2.2
LTER,HBEF,w4,mg/L,25522,1987-05-04T00:00:00Z,2019-05-29T00:00:00Z,2.2
LTER,HBEF,w5,mg/L,25344,1987-05-04T00:00:00Z,2019-05-29T00:00:00Z,2.2
LTER,HBEF,w6,mg/L,25516,1987-05-04T00:00:00Z,2019-05-29T00:00:00Z,2.2
LTER,HBEF,w7,mg/L,25522,1987-05-04T00:00:00Z,2019-05-29T00:00:00Z,2.2
LTER,HBEF,w8,mg/L,25522,1987-05-04T00:00:00Z,2019-05-29T00:00:00Z,2.2
LTER,HBEF,w9,mg/L,25454,1987-05-04T00:00:00Z,2019-05-29T00:00:00Z,2.2
LTER,H. J. Andrews,GSLOOK,mg/L,18976,2001-10-23T00:00:00Z,2019-05-21T00:00:00Z,3
LTER,H. J. Andrews,GSMACK,mg/L,29156,2001-09-25T00:00:00Z,2019-05-22T00:00:00Z,4.5
LTER,H. J. Andrews,GSMACK,mg/L,29156,2001-09-25T00:00:00Z,2019-05-22T00:00:00Z,4.5
LTER,H. J. Andrews,GSWS01,mg/L,19786,2001-10-23T00:00:00Z,2019-05-21T00:00:00Z,3.1
LTER,H. J. Andrews,GSWS02,mg/L,20218,2001-09-25T00:00:00Z,2019-05-21T00:00:00Z,3.1
LTER,H. J. Andrews,GSWS03,mg/L,8852,2001-10-23T00:00:00Z,2017-04-05T00:00:00Z,1.6
LTER,H. J. Andrews,GSWS06,mg/L,14530,2001-10-23T00:00:00Z,2019-05-22T00:00:00Z,2.3
LTER,H. J. Andrews,GSWS07,mg/L,14388,2001-10-23T00:00:00Z,2019-05-22T00:00:00Z,2.2
LTER,H. J. Andrews,GSWS08,mg/L,14557,2001-08-14T00:00:00Z,2019-05-22T00:00:00Z,2.2
LTER,H. J. Andrews,GSWS09,mg/L,14677,2001-08-14T00:00:00Z,2019-05-21T00:00:00Z,2.3
LTER,H. J. Andrews,GSWS10,mg/L,14595,2001-10-23T00:00:00Z,2019-05-21T00:00:00Z,2.3
LTER,H. J. Andrews,GSWSMA,mg/L,8852,2001-10-23T00:00:00Z,2017-04-05T00:00:00Z,1.6
LTER,H. J. Andrews,GSWSMC,mg/L,8852,2001-10-23T00:00:00Z,2017-04-05T00:00:00Z,1.6
LTER,H. J. Andrews,GSWSMF,mg/L,8852,2001-10-23T00:00:00Z,2017-04-05T00:00:00Z,1.6
LTER,Konza,HIKX,mg/L,8630,1994-09-29T00:00:00Z,2019-01-01T00:00:00Z,1
LTER,Konza,HOKN,mg/L,4260,1995-03-15T00:00:00Z,2019-01-01T00:00:00Z,0.5
LTER,Konza,KZFL,mg/L,535,1998-03-03T00:00:00Z,1999-08-19T00:00:00Z,1
LTER,Konza,N01B,mg/L,14342,1995-03-15T00:00:00Z,2019-01-01T00:00:00Z,1.6
LTER,Konza,N01B,mg/L,14342,1995-03-15T00:00:00Z,2019-01-01T00:00:00Z,1.6
LTER,Konza,N02B,mg/L,9750,1995-03-15T00:00:00Z,2019-01-01T00:00:00Z,1.1
LTER,Konza,N02B,mg/L,9750,1995-03-15T00:00:00Z,2019-01-01T00:00:00Z,1.1
LTER,Konza,N04D,mg/L,8854,1994-03-19T00:00:00Z,2019-01-01T00:00:00Z,1
LTER,Konza,N20B,mg/L,1313,1995-03-15T00:00:00Z,2018-12-28T00:00:00Z,0.2
LTER,Konza,NFKC,mg/L,2374,1999-01-07T00:00:00Z,2019-01-01T00:00:00Z,0.3
LTER,Konza,SFKC,mg/L,2732,1999-01-07T00:00:00Z,2019-01-01T00:00:00Z,0.4
LTER,Konza,SHAN,mg/L,1075,2009-05-02T00:00:00Z,2017-06-22T00:00:00Z,0.4
LTER,Konza,TUBE,mg/L,1544,1996-10-08T00:00:00Z,2006-09-14T00:00:00Z,0.4
LTER,McMurdo Dry Valleys,aiken_f5,mg/L,1032,1990-12-22T00:00:00Z,2014-01-20T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,andrsn_h1,mg/L,608,1993-12-12T00:00:00Z,2014-01-22T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,andrws_mouth,mg/L,52,1995-12-16T00:00:00Z,2008-01-15T00:00:00Z,0
LTER,McMurdo Dry Valleys,bartlt_mouth,mg/L,54,1994-12-30T00:00:00Z,2009-12-17T00:00:00Z,0
LTER,McMurdo Dry Valleys,bohnr_lower,mg/L,33,1995-01-20T00:00:00Z,2014-01-16T00:00:00Z,0
LTER,McMurdo Dry Valleys,bohnr_mouth,mg/L,2,2008-01-21T00:00:00Z,2014-01-16T00:00:00Z,0
LTER,McMurdo Dry Valleys,bowles_mouth,mg/L,732,1990-11-20T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,bowles_mouth,mg/L,732,1990-11-20T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,canada_f1,mg/L,1511,1990-11-19T00:00:00Z,2014-01-23T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,common_c1,mg/L,565,1994-12-21T00:00:00Z,2014-01-28T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,crescent_f8,mg/L,899,1990-12-11T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,delta_f10,mg/L,989,1990-11-25T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,green_f9,mg/L,1129,1990-11-23T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,harnish_f11,mg/L,4,1996-12-26T00:00:00Z,2013-01-20T00:00:00Z,0
LTER,McMurdo Dry Valleys,harnish_f7,mg/L,527,1995-12-28T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,house_h2,mg/L,214,1995-01-16T00:00:00Z,2014-01-22T00:00:00Z,0
LTER,McMurdo Dry Valleys,huey_f2,mg/L,265,1990-11-25T00:00:00Z,2014-01-23T00:00:00Z,0
LTER,McMurdo Dry Valleys,lawson_b3,mg/L,170,1993-12-20T00:00:00Z,2014-01-29T00:00:00Z,0
LTER,McMurdo Dry Valleys,lostseal_f3,mg/L,1049,1990-11-27T00:00:00Z,2014-01-20T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,lyons_b4,mg/L,223,1993-12-20T00:00:00Z,2014-01-29T00:00:00Z,0
LTER,McMurdo Dry Valleys,mariah_mouth,mg/L,167,1990-11-23T00:00:00Z,2014-01-24T00:00:00Z,0
LTER,McMurdo Dry Valleys,mason_mouth,mg/L,12,1995-12-11T00:00:00Z,2005-01-14T00:00:00Z,0
LTER,McMurdo Dry Valleys,mckay_mouth,mg/L,60,1995-01-16T00:00:00Z,2011-12-23T00:00:00Z,0
LTER,McMurdo Dry Valleys,mcknight_mouth,mg/L,395,1990-11-28T00:00:00Z,2014-01-20T00:00:00Z,0
LTER,McMurdo Dry Valleys,onyx_lwright,mg/L,591,1994-12-29T00:00:00Z,2014-01-28T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,onyx_vnda,mg/L,638,1994-12-30T00:00:00Z,2014-01-28T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,priscu_b1,mg/L,232,1994-12-15T00:00:00Z,2013-01-14T00:00:00Z,0
LTER,McMurdo Dry Valleys,red_bfalls,mg/L,329,1993-12-20T00:00:00Z,2013-12-16T00:00:00Z,0
LTER,McMurdo Dry Valleys,santafe_b2,mg/L,363,1993-12-20T00:00:00Z,2013-01-14T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,sharp_mouth,mg/L,7,1994-12-17T00:00:00Z,2014-01-29T00:00:00Z,0
LTER,McMurdo Dry Valleys,vguerard_f6,mg/L,774,1990-12-22T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,vguerard_upper,mg/L,61,1996-01-13T00:00:00Z,2014-01-19T00:00:00Z,0
LTER,McMurdo Dry Valleys,vincent_mouth,mg/L,48,1994-12-28T00:00:00Z,2009-12-17T00:00:00Z,0
LTER,McMurdo Dry Valleys,wharton_mouth,mg/L,102,1995-01-16T00:00:00Z,2011-12-23T00:00:00Z,0
LTER,Niwot,ALBION,mg/L,9231,1998-05-29T00:00:00Z,2018-10-04T00:00:00Z,1.2
LTER,Niwot,ALBION_INLET,mg/L,1092,1998-05-29T00:00:00Z,2004-11-12T00:00:00Z,0.5
LTER,Niwot,FLUME,mg/L,1707,2005-06-17T00:00:00Z,2017-04-12T00:00:00Z,0.4
LTER,Niwot,GREEN1,mg/L,1001,1998-06-05T00:00:00Z,2010-10-08T00:00:00Z,0.2
LTER,Niwot,GREEN4,mg/L,6898,1998-05-22T00:00:00Z,2018-10-19T00:00:00Z,0.9
LTER,Niwot,GREEN5,mg/L,2427,1998-06-05T00:00:00Z,2018-09-26T00:00:00Z,0.3
LTER,Niwot,MARTINELLI,mg/L,4330,1998-06-05T00:00:00Z,2018-08-17T00:00:00Z,0.6
LTER,Niwot,NAVAJO,mg/L,1765,1998-06-05T00:00:00Z,2018-09-21T00:00:00Z,0.2
LTER,Niwot,ROCK_GLACIER,mg/L,1621,2002-06-28T00:00:00Z,2018-09-26T00:00:00Z,0.3
LTER,Niwot,SADDLE,mg/L,3764,1998-06-12T00:00:00Z,2018-07-25T00:00:00Z,0.5
LTER,Niwot,SADDLE_007,mg/L,1516,2000-05-23T00:00:00Z,2018-06-21T00:00:00Z,0.2
LTER,Niwot,SODDIE,mg/L,717,2000-05-18T00:00:00Z,2013-10-16T00:00:00Z,0.1
LTER,Plum Island Ecosystem,bear_meadow,mg/L,3862,2005-10-21T00:00:00Z,2017-12-04T00:00:00Z,0.9
LTER,Plum Island Ecosystem,cart_creek,mg/L,5873,2001-11-01T00:00:00Z,2017-12-03T00:00:00Z,1
LTER,Plum Island Ecosystem,egypt_river,mg/L,3498,1999-02-25T00:00:00Z,2017-11-17T00:00:00Z,0.5
LTER,Plum Island Ecosystem,ipswich_dam,mg/L,6164,1993-09-21T00:00:00Z,2017-12-04T00:00:00Z,0.7
LTER,Plum Island Ecosystem,little_river,mg/L,1,1999-02-25T00:00:00Z,1999-02-25T00:00:00Z,Inf
LTER,Plum Island Ecosystem,mill_river,mg/L,1,1999-02-25T00:00:00Z,1999-02-25T00:00:00Z,Inf
LTER,Plum Island Ecosystem,parker_dam,mg/L,6162,1993-06-19T00:00:00Z,2017-12-03T00:00:00Z,0.7
LTER,Plum Island Ecosystem,saw_mill_brook,mg/L,5948,2001-11-01T00:00:00Z,2017-12-04T00:00:00Z,1
NEON,NEON,ARIK,mg/L,1510,2012-02-01T00:00:00Z,2020-03-11T00:00:00Z,0.5
NEON,NEON,BIGC,mg/L,504,2018-02-20T00:00:00Z,2020-03-11T00:00:00Z,0.7
NEON,NEON,BLDE,mg/L,549,2018-03-07T00:00:00Z,2020-06-24T00:00:00Z,0.7
NEON,NEON,BLUE,mg/L,855,2017-03-09T00:00:00Z,2020-02-12T00:00:00Z,0.8
NEON,NEON,BLWA,mg/L,1041,2016-10-05T00:00:00Z,2020-03-19T00:00:00Z,0.8
NEON,NEON,CARI,mg/L,658,2016-10-05T00:00:00Z,2020-06-17T00:00:00Z,0.5
NEON,NEON,COMO,mg/L,927,2015-05-22T00:00:00Z,2020-06-23T00:00:00Z,0.5
NEON,NEON,CUPE,mg/L,1125,2014-12-31T00:00:00Z,2020-06-23T00:00:00Z,0.6
NEON,NEON,FLNT,mg/L,875,2017-03-08T00:00:00Z,2020-06-24T00:00:00Z,0.7
NEON,NEON,GUIL,mg/L,1054,2015-01-23T00:00:00Z,2020-03-04T00:00:00Z,0.6
NEON,NEON,HOPB,mg/L,996,2016-10-19T00:00:00Z,2020-06-24T00:00:00Z,0.7
NEON,NEON,KING,mg/L,1122,2015-06-10T00:00:00Z,2020-06-16T00:00:00Z,0.6
NEON,NEON,LECO,mg/L,988,2015-08-11T00:00:00Z,2020-06-23T00:00:00Z,0.6
NEON,NEON,LEWI,mg/L,1002,2016-10-06T00:00:00Z,2020-02-13T00:00:00Z,0.8
NEON,NEON,MART,mg/L,719,2017-11-08T00:00:00Z,2020-03-20T00:00:00Z,0.8
NEON,NEON,MAYF,mg/L,1363,2014-10-22T00:00:00Z,2020-03-04T00:00:00Z,0.7
NEON,NEON,MCDI,mg/L,929,2016-12-14T00:00:00Z,2020-06-18T00:00:00Z,0.7
NEON,NEON,MCRA,mg/L,793,2017-06-14T00:00:00Z,2020-03-13T00:00:00Z,0.8
NEON,NEON,OKSR,mg/L,494,2017-05-23T00:00:00Z,2020-06-18T00:00:00Z,0.4
NEON,NEON,POSE,mg/L,1318,2014-10-29T00:00:00Z,2020-03-11T00:00:00Z,0.7
NEON,NEON,PRIN,mg/L,811,2016-10-05T00:00:00Z,2020-02-12T00:00:00Z,0.7
NEON,NEON,REDB,mg/L,834,2012-02-04T00:00:00Z,2020-02-05T00:00:00Z,0.3
NEON,NEON,SYCA,mg/L,400,2017-06-21T00:00:00Z,2020-02-18T00:00:00Z,0.4
NEON,NEON,TECR,mg/L,285,2018-10-31T00:00:00Z,2020-01-09T00:00:00Z,0.7
NEON,NEON,TOMB,mg/L,1089,2016-10-12T00:00:00Z,2020-03-20T00:00:00Z,0.9
NEON,NEON,WALK,mg/L,1272,2015-04-14T00:00:00Z,2020-03-04T00:00:00Z,0.7
NEON,NEON,WLOU,mg/L,867,2017-05-03T00:00:00Z,2020-06-24T00:00:00Z,0.8
