Network,Domain,SiteCode,Unit,Observations,FirstRecordUTC,LastRecordUTC,MeanObsPerDay
LTER,Arctic,Kuparuk_River_1.39,mg/L,1955,1992-07-08T00:00:00Z,2017-06-16T00:00:00Z,0.2
LTER,Arctic,Kuparuk_River_1.5,mg/L,546,1985-07-09T00:00:00Z,2014-09-28T00:00:00Z,0.1
LTER,Arctic,Kuparuk_River_1.8,mg/L,2290,1990-06-10T00:00:00Z,2017-08-27T00:00:00Z,0.2
LTER,Arctic,Kuparuk_River_2,mg/L,2934,1984-06-27T00:00:00Z,2017-08-27T00:00:00Z,0.2
LTER,Arctic,Kuparuk_River_2.5,mg/L,1500,1989-06-29T00:00:00Z,2017-08-27T00:00:00Z,0.1
LTER,Arctic,Kuparuk_River_3,mg/L,2320,1984-06-27T00:00:00Z,2017-08-27T00:00:00Z,0.2
LTER,Arctic,Kuparuk_River_4,mg/L,1888,1985-06-29T00:00:00Z,2011-08-10T00:00:00Z,0.2
LTER,Arctic,Kuparuk_River_4.1,mg/L,486,2012-06-21T00:00:00Z,2016-08-06T00:00:00Z,0.3
LTER,Arctic,North_River_Main,mg/L,227,2009-06-17T00:00:00Z,2015-07-14T00:00:00Z,0.1
LTER,Arctic,Oksrukuyik_Creek_-0.1,mg/L,2231,1989-06-27T00:00:00Z,2017-08-25T00:00:00Z,0.2
LTER,Arctic,Oksrukuyik_Creek_-0.3,mg/L,2211,1989-06-27T00:00:00Z,2017-08-25T00:00:00Z,0.2
LTER,Arctic,Oksrukuyik_Creek_-0.7,mg/L,2041,1989-06-27T00:00:00Z,2017-08-25T00:00:00Z,0.2
LTER,Arctic,Oksrukuyik_Creek_-1.2,mg/L,186,2015-06-17T00:00:00Z,2015-09-17T00:00:00Z,2
LTER,Arctic,Oksrukuyik_Creek_0.23,mg/L,980,1989-06-27T00:00:00Z,1998-08-07T00:00:00Z,0.3
LTER,Arctic,Oksrukuyik_Creek_0.48,mg/L,846,1989-06-27T00:00:00Z,1997-06-19T00:00:00Z,0.3
LTER,Arctic,Oksrukuyik_Creek_1.06,mg/L,950,1989-06-27T00:00:00Z,1998-08-07T00:00:00Z,0.3
LTER,Arctic,Oksrukuyik_Creek_1.37,mg/L,914,1989-07-14T00:00:00Z,1997-08-09T00:00:00Z,0.3
LTER,Arctic,Oksrukuyik_Creek_1.7,mg/L,652,1991-06-14T00:00:00Z,1998-08-07T00:00:00Z,0.2
LTER,Arctic,Oksrukuyik_Creek_2.5,mg/L,826,1989-07-07T00:00:00Z,1997-06-19T00:00:00Z,0.3
LTER,Arctic,Oksrukuyik_Creek_2.7,mg/L,659,2013-08-17T00:00:00Z,2017-10-11T00:00:00Z,0.4
LTER,Arctic,Roche_Moutonnee_Creek_Main,mg/L,618,2015-06-28T00:00:00Z,2017-10-11T00:00:00Z,0.7
LTER,Arctic,South_River_Main,mg/L,216,2008-05-27T00:00:00Z,2015-07-14T00:00:00Z,0.1
LTER,Arctic,Toolik_Inlet_Main,mg/L,657,2013-08-18T00:00:00Z,2017-06-23T00:00:00Z,0.5
LTER,Arctic,Toolik_River_IMP,mg/L,326,2007-07-19T00:00:00Z,2015-08-09T00:00:00Z,0.1
LTER,Arctic,Toolik_River_REF,mg/L,356,2007-07-19T00:00:00Z,2015-08-09T00:00:00Z,0.1
LTER,Arctic,Toolik_River_TK_Above,mg/L,275,2004-08-05T00:00:00Z,2015-08-09T00:00:00Z,0.1
LTER,Arctic,Toolik_River_TK_Low,mg/L,268,2004-08-05T00:00:00Z,2015-08-09T00:00:00Z,0.1
LTER,Arctic,Toolik_River_TK_Mid,mg/L,197,2004-08-05T00:00:00Z,2015-08-09T00:00:00Z,0
LTER,Arctic,Trevor_Creek_Main,mg/L,643,2015-06-28T00:00:00Z,2017-10-11T00:00:00Z,0.8
LTER,Arctic,VTK_IMP_Main,mg/L,111,2010-06-23T00:00:00Z,2015-07-14T00:00:00Z,0.1
LTER,Arctic,VTK_REF_Main,mg/L,111,2010-06-23T00:00:00Z,2015-07-14T00:00:00Z,0.1
LTER,HBEF,w1,mg/L,68893,1970-01-08T00:00:00Z,2019-05-29T00:00:00Z,3.8
LTER,HBEF,w2,mg/L,72175,1964-04-07T00:00:00Z,2019-05-29T00:00:00Z,3.6
LTER,HBEF,w3,mg/L,68819,1970-01-08T00:00:00Z,2019-05-29T00:00:00Z,3.8
LTER,HBEF,w4,mg/L,73641,1965-06-08T00:00:00Z,2019-05-29T00:00:00Z,3.7
LTER,HBEF,w5,mg/L,68429,1970-01-08T00:00:00Z,2019-05-29T00:00:00Z,3.8
LTER,HBEF,w6,mg/L,74361,1964-03-17T00:00:00Z,2019-05-29T00:00:00Z,3.7
LTER,HBEF,w7,mg/L,54845,1970-01-08T00:00:00Z,2019-05-29T00:00:00Z,3
LTER,HBEF,w8,mg/L,54773,1970-01-08T00:00:00Z,2019-05-29T00:00:00Z,3
LTER,HBEF,w9,mg/L,51845,1970-01-08T00:00:00Z,2019-05-29T00:00:00Z,2.9
LTER,Konza,HIKX,mg/L,2124,1991-04-28T00:00:00Z,2000-12-29T00:00:00Z,0.6
LTER,Konza,HOKN,mg/L,1399,1991-04-27T00:00:00Z,2000-08-24T00:00:00Z,0.4
LTER,Konza,KZFL,mg/L,535,1998-03-03T00:00:00Z,1999-08-19T00:00:00Z,1
LTER,Konza,N01B,mg/L,27808,1982-06-14T00:00:00Z,2018-12-28T00:00:00Z,2.1
LTER,Konza,N01B,mg/L,27808,1982-06-14T00:00:00Z,2018-12-28T00:00:00Z,2.1
LTER,Konza,N02B,mg/L,26432,1982-06-14T00:00:00Z,2018-12-28T00:00:00Z,2
LTER,Konza,N02B,mg/L,26432,1982-06-14T00:00:00Z,2018-12-28T00:00:00Z,2
LTER,Konza,N04D,mg/L,14374,1982-06-14T00:00:00Z,2018-12-28T00:00:00Z,1.1
LTER,Konza,N20B,mg/L,11369,1982-06-14T00:00:00Z,2018-12-28T00:00:00Z,0.9
LTER,Konza,NFKC,mg/L,435,1991-04-19T00:00:00Z,2000-07-18T00:00:00Z,0.1
LTER,Konza,SFKC,mg/L,455,1991-04-28T00:00:00Z,2000-08-08T00:00:00Z,0.1
LTER,Konza,TUBE,mg/L,885,1996-10-08T00:00:00Z,2000-07-29T00:00:00Z,0.6
LTER,McMurdo Dry Valleys,adams_weir,mg/L,67,2011-02-03T00:00:00Z,2014-01-30T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,aiken_f5,mg/L,941,1993-12-23T00:00:00Z,2013-01-18T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,andrsn_h1,mg/L,1427,1993-12-01T00:00:00Z,2014-01-22T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,andrws_mouth,mg/L,52,1995-12-16T00:00:00Z,2008-01-15T00:00:00Z,0
LTER,McMurdo Dry Valleys,bartlt_mouth,mg/L,49,1994-01-05T00:00:00Z,2009-12-17T00:00:00Z,0
LTER,McMurdo Dry Valleys,bohner_b5,mg/L,40,2012-12-06T00:00:00Z,2013-01-14T00:00:00Z,1
LTER,McMurdo Dry Valleys,bohnr_lower,mg/L,22,1994-01-21T00:00:00Z,2000-12-22T00:00:00Z,0
LTER,McMurdo Dry Valleys,bohnr_mouth,mg/L,98,2002-01-23T00:00:00Z,2014-01-29T00:00:00Z,0
LTER,McMurdo Dry Valleys,bowles_mouth,mg/L,622,1993-12-17T00:00:00Z,2014-01-17T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,bowles_mouth,mg/L,622,1993-12-17T00:00:00Z,2014-01-17T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,canada_f1,mg/L,1245,1994-01-26T00:00:00Z,2014-01-23T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,common_c1,mg/L,1057,1994-01-13T00:00:00Z,2014-01-28T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,crescent_f8,mg/L,639,1994-01-26T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,delta_f10,mg/L,837,1994-01-26T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,garwood_blwconf,mg/L,21,2009-12-31T00:00:00Z,2010-01-20T00:00:00Z,1
LTER,McMurdo Dry Valleys,garwood_flats,mg/L,21,2009-12-31T00:00:00Z,2010-01-20T00:00:00Z,1
LTER,McMurdo Dry Valleys,green_f9,mg/L,1095,1993-12-17T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,harnish_f11,mg/L,10,1996-12-26T00:00:00Z,2013-01-20T00:00:00Z,0
LTER,McMurdo Dry Valleys,harnish_f7,mg/L,477,1998-01-09T00:00:00Z,2014-01-24T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,house_h2,mg/L,535,1993-12-02T00:00:00Z,2012-01-21T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,huey_f2,mg/L,351,1993-12-24T00:00:00Z,2013-01-09T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,lawson_b3,mg/L,695,1993-12-03T00:00:00Z,2012-12-29T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,lostseal_f3,mg/L,1119,1993-12-15T00:00:00Z,2012-01-16T00:00:00Z,0.2
LTER,McMurdo Dry Valleys,lyons_b4,mg/L,544,1993-12-03T00:00:00Z,2012-12-06T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,lyons_trib,mg/L,21,2010-12-27T00:00:00Z,2012-01-14T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,mariah_mouth,mg/L,306,1993-12-30T00:00:00Z,2013-01-15T00:00:00Z,0
LTER,McMurdo Dry Valleys,mason_mouth,mg/L,31,1995-12-11T00:00:00Z,2008-01-04T00:00:00Z,0
LTER,McMurdo Dry Valleys,mckay_mouth,mg/L,374,1994-01-11T00:00:00Z,2013-01-11T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,mcknight_mouth,mg/L,385,1993-12-23T00:00:00Z,2013-01-02T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,onyx_lwright,mg/L,887,1996-01-09T00:00:00Z,2013-01-30T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,onyx_vnda,mg/L,765,1996-01-09T00:00:00Z,2013-12-10T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,priscu_b1,mg/L,580,1993-12-15T00:00:00Z,2013-01-14T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,red_bfalls,mg/L,713,1993-12-03T00:00:00Z,2014-01-06T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,santafe_b2,mg/L,884,1993-12-03T00:00:00Z,2013-01-14T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,sharp_mouth,mg/L,138,1994-01-05T00:00:00Z,2013-01-14T00:00:00Z,0
LTER,McMurdo Dry Valleys,vguerard_f6,mg/L,560,1994-01-02T00:00:00Z,2012-01-17T00:00:00Z,0.1
LTER,McMurdo Dry Valleys,vguerard_upper,mg/L,59,1996-01-09T00:00:00Z,2007-01-24T00:00:00Z,0
LTER,McMurdo Dry Valleys,vincent_mouth,mg/L,50,1995-12-28T00:00:00Z,2009-12-17T00:00:00Z,0
LTER,McMurdo Dry Valleys,wharton_mouth,mg/L,425,1995-12-04T00:00:00Z,2012-12-08T00:00:00Z,0.1
LTER,Niwot,ALBION,mg/L,11984,1993-01-30T00:00:00Z,2018-10-04T00:00:00Z,1.3
LTER,Niwot,ALBION_INLET,mg/L,2250,1993-07-30T00:00:00Z,2004-09-10T00:00:00Z,0.6
LTER,Niwot,FLUME,mg/L,1138,2005-07-01T00:00:00Z,2017-04-12T00:00:00Z,0.3
LTER,Niwot,GREEN1,mg/L,1595,1993-06-18T00:00:00Z,2009-09-18T00:00:00Z,0.3
LTER,Niwot,GREEN4,mg/L,8721,1993-03-02T00:00:00Z,2018-10-19T00:00:00Z,0.9
LTER,Niwot,GREEN5,mg/L,2951,1993-06-11T00:00:00Z,2018-09-26T00:00:00Z,0.3
LTER,Niwot,MARTINELLI,mg/L,4563,1993-05-14T00:00:00Z,2018-08-17T00:00:00Z,0.5
LTER,Niwot,NAVAJO,mg/L,2110,1993-06-18T00:00:00Z,2018-09-21T00:00:00Z,0.2
LTER,Niwot,ROCK_GLACIER,mg/L,1418,1998-07-17T00:00:00Z,2018-09-26T00:00:00Z,0.2
LTER,Niwot,SADDLE,mg/L,2453,1994-06-03T00:00:00Z,2018-07-25T00:00:00Z,0.3
LTER,Niwot,SADDLE_007,mg/L,1530,1994-05-18T00:00:00Z,2018-06-21T00:00:00Z,0.2
LTER,Niwot,SODDIE,mg/L,344,1999-06-05T00:00:00Z,2013-10-16T00:00:00Z,0.1
LTER,Plum Island Ecosystem,bear_meadow,mg/L,4023,2005-10-21T00:00:00Z,2017-12-04T00:00:00Z,0.9
LTER,Plum Island Ecosystem,cart_creek,mg/L,6746,2001-06-12T00:00:00Z,2017-12-03T00:00:00Z,1.1
LTER,Plum Island Ecosystem,egypt_river,mg/L,3740,1999-02-25T00:00:00Z,2017-12-09T00:00:00Z,0.5
LTER,Plum Island Ecosystem,fish_brook,mg/L,292,2001-06-22T00:00:00Z,2002-11-11T00:00:00Z,0.6
LTER,Plum Island Ecosystem,ipswich_dam,mg/L,6346,1993-09-21T00:00:00Z,2017-12-09T00:00:00Z,0.7
LTER,Plum Island Ecosystem,little_river,mg/L,1,1999-02-25T00:00:00Z,1999-02-25T00:00:00Z,Inf
LTER,Plum Island Ecosystem,mill_river,mg/L,1,1999-02-25T00:00:00Z,1999-02-25T00:00:00Z,Inf
LTER,Plum Island Ecosystem,parker_dam,mg/L,6444,1993-06-19T00:00:00Z,2017-12-09T00:00:00Z,0.7
LTER,Plum Island Ecosystem,saw_mill_brook,mg/L,6789,2001-06-22T00:00:00Z,2017-12-04T00:00:00Z,1.1
LTER,Plum Island Ecosystem,upper_ipswich,mg/L,593,2001-06-27T00:00:00Z,2002-12-29T00:00:00Z,1.1
LTER,Santa Barbara,AB00,mg/L,9583,2000-10-23T00:00:00Z,2018-07-29T00:00:00Z,1.5
LTER,Santa Barbara,AT07,mg/L,3080,2002-06-03T00:00:00Z,2011-09-12T00:00:00Z,0.9
LTER,Santa Barbara,BC02,mg/L,6662,2004-10-14T00:00:00Z,2018-06-08T00:00:00Z,1.3
LTER,Santa Barbara,DV01,mg/L,2292,2003-10-09T00:00:00Z,2009-02-15T00:00:00Z,1.2
LTER,Santa Barbara,GV01,mg/L,7256,2001-11-22T00:00:00Z,2017-09-29T00:00:00Z,1.3
LTER,Santa Barbara,HO00,mg/L,7572,2000-11-12T00:00:00Z,2018-07-29T00:00:00Z,1.2
LTER,Santa Barbara,MC00,mg/L,10306,2000-11-04T00:00:00Z,2018-05-02T00:00:00Z,1.6
LTER,Santa Barbara,MC06,mg/L,2794,2000-11-04T00:00:00Z,2018-06-06T00:00:00Z,0.4
LTER,Santa Barbara,ON02,mg/L,3001,2004-10-14T00:00:00Z,2010-01-07T00:00:00Z,1.6
LTER,Santa Barbara,RG01,mg/L,8090,2000-10-23T00:00:00Z,2018-06-08T00:00:00Z,1.3
LTER,Santa Barbara,RS02,mg/L,8125,2001-04-22T00:00:00Z,2018-05-30T00:00:00Z,1.3
LTER,Santa Barbara,SP02,mg/L,1520,2007-07-18T00:00:00Z,2014-02-20T00:00:00Z,0.6
LTER,Santa Barbara,TO02,mg/L,287,2004-10-14T00:00:00Z,2008-02-10T00:00:00Z,0.2
NEON,NEON,ARIK,mg/L,1389,2012-02-01T00:00:00Z,2020-02-28T00:00:00Z,0.5
NEON,NEON,BIGC,mg/L,489,2018-02-20T00:00:00Z,2020-02-26T00:00:00Z,0.7
NEON,NEON,BLDE,mg/L,492,2018-03-07T00:00:00Z,2020-02-05T00:00:00Z,0.7
NEON,NEON,BLUE,mg/L,855,2017-03-09T00:00:00Z,2020-02-12T00:00:00Z,0.8
NEON,NEON,BLWA,mg/L,1027,2016-10-05T00:00:00Z,2020-01-23T00:00:00Z,0.9
NEON,NEON,CARI,mg/L,649,2016-10-05T00:00:00Z,2020-02-06T00:00:00Z,0.5
NEON,NEON,COMO,mg/L,884,2015-05-22T00:00:00Z,2019-12-18T00:00:00Z,0.5
NEON,NEON,CUPE,mg/L,1125,2014-12-31T00:00:00Z,2020-02-26T00:00:00Z,0.6
NEON,NEON,FLNT,mg/L,811,2017-03-08T00:00:00Z,2019-12-18T00:00:00Z,0.8
NEON,NEON,GUIL,mg/L,1053,2015-01-23T00:00:00Z,2019-12-17T00:00:00Z,0.6
NEON,NEON,HOPB,mg/L,1030,2016-10-19T00:00:00Z,2020-02-26T00:00:00Z,0.8
NEON,NEON,KING,mg/L,1057,2015-06-10T00:00:00Z,2019-11-06T00:00:00Z,0.7
NEON,NEON,LECO,mg/L,952,2015-08-11T00:00:00Z,2020-02-25T00:00:00Z,0.6
NEON,NEON,LEWI,mg/L,939,2016-10-06T00:00:00Z,2019-12-12T00:00:00Z,0.8
NEON,NEON,MART,mg/L,731,2017-11-08T00:00:00Z,2020-02-18T00:00:00Z,0.9
NEON,NEON,MAYF,mg/L,1291,2014-10-22T00:00:00Z,2020-02-14T00:00:00Z,0.7
NEON,NEON,MCDI,mg/L,956,2016-12-14T00:00:00Z,2020-02-12T00:00:00Z,0.8
NEON,NEON,MCRA,mg/L,756,2017-06-14T00:00:00Z,2020-02-21T00:00:00Z,0.8
NEON,NEON,OKSR,mg/L,487,2017-05-23T00:00:00Z,2019-11-06T00:00:00Z,0.5
NEON,NEON,POSE,mg/L,1235,2014-10-29T00:00:00Z,2020-02-26T00:00:00Z,0.6
NEON,NEON,PRIN,mg/L,789,2016-10-05T00:00:00Z,2019-12-18T00:00:00Z,0.7
NEON,NEON,REDB,mg/L,834,2012-02-04T00:00:00Z,2020-02-18T00:00:00Z,0.3
NEON,NEON,SYCA,mg/L,409,2017-06-21T00:00:00Z,2020-02-27T00:00:00Z,0.4
NEON,NEON,TECR,mg/L,285,2018-10-31T00:00:00Z,2020-02-20T00:00:00Z,0.6
NEON,NEON,TOMB,mg/L,1053,2016-10-12T00:00:00Z,2020-02-13T00:00:00Z,0.9
NEON,NEON,WALK,mg/L,1195,2015-04-14T00:00:00Z,2020-02-19T00:00:00Z,0.7
NEON,NEON,WLOU,mg/L,853,2017-05-03T00:00:00Z,2020-02-19T00:00:00Z,0.8
